p,condition,task,ISIadj,trialNum,ISI,corrAns,targetIndex,shiftDirection,response,correct,nReversal,frameDurMS
3517,exp,IORcontrol,0.55,16,0.45,3,7,0,3,1,0,0.1
3517,exp,IORcontrol,0.5,17,0.4,9,7,0,9,1,0,0.1
3517,exp,IORcontrol,0.45,18,0.35,5,7,0,5,1,0,0.1
3517,exp,IORcontrol,0.4,19,0.3,5,7,1,4,0,5,0.1
3517,exp,IORcontrol,0.45,20,0.35,2,7,0,2,1,6,0.1
3517,exp,IORcontrol,0.4,21,0.3,5,7,0,5,1,0,0.1
3517,exp,IORcontrol,0.35,22,0.25,0,7,1,2,0,7,0.1
3517,exp,IORcontrol,0.4,23,0.3,4,7,1,6,0,0,0.1
3517,exp,IORcontrol,0.45,24,0.35,8,7,0,3,0,0,0.1
3517,exp,IORcontrol,0.5,25,0.4,5,7,1,5,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,9,8,0,3,0,0,0.1
3517,exp,IORcontrol,0.65,2,0.55,9,8,1,9,1,1,0.1
3517,exp,IORcontrol,0.6,3,0.5,7,8,0,7,1,0,0.1
3517,exp,IORcontrol,0.55,4,0.45,6,8,1,6,1,0,0.1
3517,exp,IORcontrol,0.5,5,0.4,1,8,0,4,0,2,0.1
3517,exp,IORcontrol,0.55,6,0.45,7,8,1,7,1,3,0.1
3517,exp,IORcontrol,0.5,7,0.4,7,8,1,4,0,4,0.1
3517,exp,IORcontrol,0.55,8,0.45,5,8,1,5,1,5,0.1
3517,exp,IORcontrol,0.5,9,0.4,5,8,0,5,1,0,0.1
3517,exp,IORcontrol,0.45,10,0.35,4,8,0,4,1,0,0.1
3517,exp,IORcontrol,0.4,11,0.3,5,8,0,5,1,0,0.1
3517,exp,IORcontrol,0.35,12,0.25,8,8,1,5,0,6,0.1
3517,exp,IORcontrol,0.4,13,0.3,5,8,1,5,1,7,0.1
3517,exp,IORcontrol,0.35,14,0.25,1,8,1,1,1,0,0.1
3517,exp,IORcontrol,0.3,15,0.2,0,8,1, ,0,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,7,9,0,7,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,5,9,1,5,1,0,0.1
3517,exp,IORcontrol,0.5,3,0.4,7,9,0,7,1,0,0.1
3517,exp,IORcontrol,0.45,4,0.35,7,9,1,7,1,0,0.1
3517,exp,IORcontrol,0.4,5,0.3,0,9,0,4,0,1,0.1
3517,exp,IORcontrol,0.45,6,0.35,9,9,0,9,1,2,0.1
3517,exp,IORcontrol,0.4,7,0.3,8,9,0,6,0,3,0.1
3517,exp,IORcontrol,0.45,8,0.35,8,9,1,9,0,0,0.1
3517,exp,IORcontrol,0.5,9,0.4,2,9,1,2,1,4,0.1
3517,exp,IORcontrol,0.45,10,0.35,5,9,1,7,0,5,0.1
3517,exp,IORcontrol,0.5,11,0.4,0,9,0,1,0,0,0.1
3517,exp,IORcontrol,0.55,12,0.45,3,9,0,3,1,6,0.1
3517,exp,IORcontrol,0.5,13,0.4,9,9,1,7,0,7,0.1
3517,exp,IORcontrol,0.55,14,0.45,8,9,0,8,1,8,0.1
3517,exp,IORcontrol,0.6,1,0.5,9,99,1,9,1,0,0.1
3517,exp,IORcontrol,0.55,2,0.45,9,99,1,9,1,0,0.1
3517,exp,IORcontrol,0.5,3,0.4,1,99,0,3,0,1,0.1
3517,exp,IORcontrol,0.55,4,0.45,6,99,1,6,1,2,0.1
3517,exp,IORcontrol,0.5,5,0.4,2,99,0,2,1,0,0.1
3517,exp,IORcontrol,0.45,6,0.35,4,99,0,2,0,3,0.1
3517,exp,IORcontrol,0.5,7,0.4,2,99,1,2,1,4,0.1
3517,exp,IORcontrol,0.45,8,0.35,2,99,0,5,0,5,0.1
3517,exp,IORcontrol,0.5,9,0.4,6,99,0,4,0,0,0.1
3517,exp,IORcontrol,0.55,10,0.45,6,99,1,6,1,6,0.1
3517,exp,IORcontrol,0.5,11,0.4,9,99,0,4,0,7,0.1
3517,exp,IORcontrol,0.55,12,0.45,5,99,0,5,1,8,0.1
3662,exp,IORcontrol,0.616666662,1,0.5,3,0,1,0,0,0,0.116666662
3662,exp,IORcontrol,0.666666662,2,0.55,6,0,0,6,1,1,0.116666662
3662,exp,IORcontrol,0.616666662,3,0.5,1,0,1,1,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,4,0.45,4,0,0,4,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,5,0.4,0,0,0,0,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,6,0.35,5,0,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,7,0.3,6,0,0,6,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,8,0.25,6,0,1,6,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,9,0.2,4,0,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.266666662,10,0.15,9,0,1,9,1,0,0.116666662
3662,exp,IORcontrol,0.216666662,11,0.1,8,0,0,8,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,12,0.05,5,0,0,5,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,13,0.05,7,0,0,7,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,14,0.05,0,0,1,0,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,15,0.05,7,0,0,7,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,16,0.05,9,0,0,9,1,2,0.116666662
3662,exp,IORcontrol,0.166666662,17,0.05,4,0,1,4,1,3,0.116666662
3662,exp,IORcontrol,0.166666662,18,0.05,2,0,0,2,1,4,0.116666662
3662,exp,IORcontrol,0.166666662,19,0.05,7,0,1,7,1,5,0.116666662
3662,exp,IORcontrol,0.166666662,20,0.05,7,0,0,7,1,6,0.116666662
3662,exp,IORcontrol,0.166666662,21,0.05,3,0,0,3,1,7,0.116666662
3662,exp,IORcontrol,0.166666662,22,0.05,8,0,0,8,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,4,1,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,8,1,0,8,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,4,1,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,4,0.35,7,1,1,7,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,5,0.3,8,1,1,8,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,6,0.25,9,1,0,9,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,7,0.2,2,1,1,2,1,0,0.116666662
3662,exp,IORcontrol,0.266666662,8,0.15,5,1,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.216666662,9,0.1,3,1,1,3,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,10,0.05,3,1,0,0,0,1,0.116666662
3662,exp,IORcontrol,0.216666662,11,0.1,2,1,1,2,1,2,0.116666662
3662,exp,IORcontrol,0.166666662,12,0.05,4,1,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,13,0.05,4,1,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,14,0.05,7,1,0,7,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,15,0.05,6,1,1,6,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,16,0.05,9,1,1, ,0,3,0.116666662
3662,exp,IORcontrol,0.216666662,17,0.1,8,1,0,8,1,4,0.116666662
3662,exp,IORcontrol,0.166666662,18,0.05,4,1,0,2,0,5,0.116666662
3662,exp,IORcontrol,0.216666662,19,0.1,7,1,0,7,1,6,0.116666662
3662,exp,IORcontrol,0.166666662,20,0.05,8,1,0,9,0,7,0.116666662
3662,exp,IORcontrol,0.216666662,21,0.1,9,1,1,9,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,0,2,1,0,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,0,2,1,0,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,8,2,0,3,0,1,0.116666662
3662,exp,IORcontrol,0.566666662,4,0.45,8,2,0,8,1,2,0.116666662
3662,exp,IORcontrol,0.516666662,5,0.4,3,2,1,3,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,6,0.35,4,2,0,4,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,7,0.3,5,2,0,5,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,8,0.25,9,2,1,9,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,9,0.2,2,2,1,2,1,0,0.116666662
3662,exp,IORcontrol,0.266666662,10,0.15,8,2,1,8,1,0,0.116666662
3662,exp,IORcontrol,0.216666662,11,0.1,8,2,1, ,0,3,0.116666662
3662,exp,IORcontrol,0.266666662,12,0.15,2,2,1,2,1,4,0.116666662
3662,exp,IORcontrol,0.216666662,13,0.1,7,2,1,7,1,0,0.116666662
3662,exp,IORcontrol,0.166666662,14,0.05,0,2,1,5,0,5,0.116666662
3662,exp,IORcontrol,0.216666662,15,0.1,5,2,0,5,1,6,0.116666662
3662,exp,IORcontrol,0.166666662,16,0.05,1,2,1,0,0,7,0.116666662
3662,exp,IORcontrol,0.216666662,17,0.1,0,2,1, ,0,0,0.116666662
3662,exp,IORcontrol,0.266666662,18,0.15,4,2,0,4,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,0,3,1,0,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,3,3,0,3,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,2,3,1,2,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,4,0.35,0,3,0, ,0,1,0.116666662
3662,exp,IORcontrol,0.516666662,5,0.4,8,3,1,8,1,2,0.116666662
3662,exp,IORcontrol,0.466666662,6,0.35,9,3,0,2,0,3,0.116666662
3662,exp,IORcontrol,0.516666662,7,0.4,6,3,1,6,1,4,0.116666662
3662,exp,IORcontrol,0.466666662,8,0.35,6,3,1,6,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,9,0.3,7,3,1,7,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,10,0.25,3,3,1,3,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,11,0.2,9,3,0,9,1,0,0.116666662
3662,exp,IORcontrol,0.266666662,12,0.15,9,3,0,8,0,5,0.116666662
3662,exp,IORcontrol,0.316666662,13,0.2,5,3,0,5,1,6,0.116666662
3662,exp,IORcontrol,0.266666662,14,0.15,7,3,1,7,1,0,0.116666662
3662,exp,IORcontrol,0.216666662,15,0.1,7,3,1,5,0,7,0.116666662
3662,exp,IORcontrol,0.266666662,16,0.15,5,3,0,5,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,5,7,0,5,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,4,7,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,5,7,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,4,0.35,1,7,1,1,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,5,0.3,9,7,1,9,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,6,0.25,0,7,0, ,0,1,0.116666662
3662,exp,IORcontrol,0.416666662,7,0.3,9,7,1,9,1,2,0.116666662
3662,exp,IORcontrol,0.366666662,8,0.25,9,7,1, ,0,3,0.116666662
3662,exp,IORcontrol,0.416666662,9,0.3,8,7,0,8,1,4,0.116666662
3662,exp,IORcontrol,0.366666662,10,0.25,8,7,0, ,0,5,0.116666662
3662,exp,IORcontrol,0.416666662,11,0.3,9,7,1,9,1,6,0.116666662
3662,exp,IORcontrol,0.366666662,12,0.25,4,7,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,13,0.2,7,7,1,5,0,7,0.116666662
3662,exp,IORcontrol,0.366666662,14,0.25,1,7,1,1,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,7,8,1,7,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,9,8,1,9,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,0,8,1,0,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,4,0.35,5,8,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,5,0.3,5,8,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,6,0.25,0,8,0, ,0,1,0.116666662
3662,exp,IORcontrol,0.416666662,7,0.3,3,8,0,3,1,2,0.116666662
3662,exp,IORcontrol,0.366666662,8,0.25,4,8,0,4,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,9,0.2,8,8,0, ,0,3,0.116666662
3662,exp,IORcontrol,0.366666662,10,0.25,8,8,0,8,1,4,0.116666662
3662,exp,IORcontrol,0.316666662,11,0.2,8,8,0, ,0,5,0.116666662
3662,exp,IORcontrol,0.366666662,12,0.25,1,8,1,1,1,6,0.116666662
3662,exp,IORcontrol,0.316666662,13,0.2,8,8,1, ,0,7,0.116666662
3662,exp,IORcontrol,0.366666662,14,0.25,8,8,0,0,0,0,0.116666662
3662,exp,IORcontrol,0.416666662,15,0.3,6,8,0,6,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,4,9,1,4,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,8,9,1,8,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,2,9,1,2,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,4,0.35,2,9,1,2,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,5,0.3,0,9,0,0,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,6,0.25,8,9,0,4,0,1,0.116666662
3662,exp,IORcontrol,0.416666662,7,0.3,9,9,0,9,1,2,0.116666662
3662,exp,IORcontrol,0.366666662,8,0.25,0,9,1, ,0,3,0.116666662
3662,exp,IORcontrol,0.416666662,9,0.3,2,9,1,2,1,4,0.116666662
3662,exp,IORcontrol,0.366666662,10,0.25,9,9,1, ,0,5,0.116666662
3662,exp,IORcontrol,0.416666662,11,0.3,5,9,0,5,1,6,0.116666662
3662,exp,IORcontrol,0.366666662,12,0.25,5,9,0, ,0,7,0.116666662
3662,exp,IORcontrol,0.416666662,13,0.3,8,9,1,8,1,8,0.116666662
3662,exp,IORcontrol,0.616666662,1,0.5,5,99,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.566666662,2,0.45,1,99,1,1,1,0,0.116666662
3662,exp,IORcontrol,0.516666662,3,0.4,9,99,0,9,1,0,0.116666662
3662,exp,IORcontrol,0.466666662,4,0.35,5,99,1,5,1,0,0.116666662
3662,exp,IORcontrol,0.416666662,5,0.3,1,99,1, ,0,1,0.116666662
3662,exp,IORcontrol,0.466666662,6,0.35,3,99,1,3,1,2,0.116666662
3662,exp,IORcontrol,0.416666662,7,0.3,7,99,1,7,1,0,0.116666662
3662,exp,IORcontrol,0.366666662,8,0.25,3,99,0,3,1,0,0.116666662
3662,exp,IORcontrol,0.316666662,9,0.2,8,99,0, ,0,3,0.116666662
3662,exp,IORcontrol,0.366666662,10,0.25,0,99,1,0,1,4,0.116666662
3662,exp,IORcontrol,0.316666662,11,0.2,3,99,1, ,0,5,0.116666662
3662,exp,IORcontrol,0.366666662,12,0.25,8,99,1, ,0,0,0.116666662
3662,exp,IORcontrol,0.416666662,13,0.3,6,99,1,6,1,6,0.116666662
3662,exp,IORcontrol,0.366666662,14,0.25,0,99,0, minus,0,7,0.116666662
3662,exp,IORcontrol,0.416666662,15,0.3,5,99,0,5,1,8,0.116666662
3685,exp,IORcontrol,0.59999996,1,0.5,8,0,1,8,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,2,0.45,6,0,1,6,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,3,0.4,4,0,0,4,1,0,0.09999996
3685,exp,IORcontrol,0.44999996,4,0.35,6,0,1,6,1,0,0.09999996
3685,exp,IORcontrol,0.39999996,5,0.3,8,0,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.34999996,6,0.25,6,0,1,6,1,0,0.09999996
3685,exp,IORcontrol,0.29999996,7,0.2,6,0,1,6,1,0,0.09999996
3685,exp,IORcontrol,0.24999996,8,0.15,7,0,0,7,1,0,0.09999996
3685,exp,IORcontrol,0.19999996,9,0.1,2,0,1,2,1,0,0.09999996
3685,exp,IORcontrol,0.14999996,10,0.05,1,0,0,1,1,0,0.09999996
3685,exp,IORcontrol,0.14999996,11,0.05,5,0,1,5,1,0,0.09999996
3685,exp,IORcontrol,0.14999996,12,0.05,1,0,1,1,1,0,0.09999996
3685,exp,IORcontrol,0.14999996,13,0.05,1,0,1,1,1,1,0.09999996
3685,exp,IORcontrol,0.14999996,14,0.05,2,0,0,2,1,2,0.09999996
3685,exp,IORcontrol,0.14999996,15,0.05,0,0,0,0,1,3,0.09999996
3685,exp,IORcontrol,0.14999996,16,0.05,5,0,1,5,1,4,0.09999996
3685,exp,IORcontrol,0.14999996,17,0.05,9,0,1,9,1,5,0.09999996
3685,exp,IORcontrol,0.14999996,18,0.05,9,0,0,9,1,6,0.09999996
3685,exp,IORcontrol,0.14999996,19,0.05,2,0,1,2,1,7,0.09999996
3685,exp,IORcontrol,0.14999996,20,0.05,2,0,0,2,1,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,2,1,0,2,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,2,0.45,0,1,1,0,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,3,0.4,8,1,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.44999996,4,0.35,1,1,0,1,1,0,0.09999996
3685,exp,IORcontrol,0.39999996,5,0.3,2,1,1,6,0,1,0.09999996
3685,exp,IORcontrol,0.44999996,6,0.35,8,1,0,8,1,2,0.09999996
3685,exp,IORcontrol,0.39999996,7,0.3,1,1,1,4,0,3,0.09999996
3685,exp,IORcontrol,0.44999996,8,0.35,7,1,1,7,1,4,0.09999996
3685,exp,IORcontrol,0.39999996,9,0.3,2,1,1,4,0,5,0.09999996
3685,exp,IORcontrol,0.44999996,10,0.35,5,1,1,5,1,6,0.09999996
3685,exp,IORcontrol,0.39999996,11,0.3,1,1,0,1,1,0,0.09999996
3685,exp,IORcontrol,0.34999996,12,0.25,2,1,0,4,0,7,0.09999996
3685,exp,IORcontrol,0.39999996,13,0.3,1,1,1,1,1,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,7,2,1,7,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,2,0.45,4,2,1,4,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,3,0.4,8,2,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.44999996,4,0.35,3,2,1,4,0,1,0.09999996
3685,exp,IORcontrol,0.49999996,5,0.4,2,2,1,2,1,2,0.09999996
3685,exp,IORcontrol,0.44999996,6,0.35,4,2,0,4,1,0,0.09999996
3685,exp,IORcontrol,0.39999996,7,0.3,3,2,0,3,1,0,0.09999996
3685,exp,IORcontrol,0.34999996,8,0.25,0,2,0,9,0,3,0.09999996
3685,exp,IORcontrol,0.39999996,9,0.3,3,2,0,3,1,4,0.09999996
3685,exp,IORcontrol,0.34999996,10,0.25,8,2,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.29999996,11,0.2,3,2,1,1,0,5,0.09999996
3685,exp,IORcontrol,0.34999996,12,0.25,4,2,1,7,0,0,0.09999996
3685,exp,IORcontrol,0.39999996,13,0.3,7,2,0,7,1,6,0.09999996
3685,exp,IORcontrol,0.34999996,14,0.25,6,2,1,6,1,0,0.09999996
3685,exp,IORcontrol,0.29999996,15,0.2,2,2,1,7,0,7,0.09999996
3685,exp,IORcontrol,0.34999996,16,0.25,9,2,1,4,0,0,0.09999996
3685,exp,IORcontrol,0.39999996,17,0.3,9,2,0,9,1,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,2,3,1,4,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,2,0.55,6,3,0,6,1,1,0.09999996
3685,exp,IORcontrol,0.59999996,3,0.5,7,3,0,7,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,4,0.45,8,3,1,8,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,5,0.4,7,3,1,7,1,0,0.09999996
3685,exp,IORcontrol,0.44999996,6,0.35,7,3,1,5,0,2,0.09999996
3685,exp,IORcontrol,0.49999996,7,0.4,2,3,0,2,1,3,0.09999996
3685,exp,IORcontrol,0.44999996,8,0.35,1,3,1,1,1,0,0.09999996
3685,exp,IORcontrol,0.39999996,9,0.3,3,3,1,7,0,4,0.09999996
3685,exp,IORcontrol,0.44999996,10,0.35,9,3,1,9,1,5,0.09999996
3685,exp,IORcontrol,0.39999996,11,0.3,3,3,0,5,0,6,0.09999996
3685,exp,IORcontrol,0.44999996,12,0.35,9,3,0,9,1,7,0.09999996
3685,exp,IORcontrol,0.39999996,13,0.3,4,3,0,4,1,0,0.09999996
3685,exp,IORcontrol,0.34999996,14,0.25,8,3,1,8,1,0,0.09999996
3685,exp,IORcontrol,0.29999996,15,0.2,6,3,1,3,0,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,0,7,1,0,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,2,0.45,5,7,0,5,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,3,0.4,9,7,1,9,1,0,0.09999996
3685,exp,IORcontrol,0.44999996,4,0.35,1,7,0,5,0,1,0.09999996
3685,exp,IORcontrol,0.49999996,5,0.4,2,7,1,2,1,2,0.09999996
3685,exp,IORcontrol,0.44999996,6,0.35,2,7,0,1,0,3,0.09999996
3685,exp,IORcontrol,0.49999996,7,0.4,1,7,0,3,0,0,0.09999996
3685,exp,IORcontrol,0.54999996,8,0.45,1,7,1,1,1,4,0.09999996
3685,exp,IORcontrol,0.49999996,9,0.4,0,7,0,0,1,0,0.09999996
3685,exp,IORcontrol,0.44999996,10,0.35,7,7,0,7,1,0,0.09999996
3685,exp,IORcontrol,0.39999996,11,0.3,5,7,0,4,0,5,0.09999996
3685,exp,IORcontrol,0.44999996,12,0.35,1,7,0,1,1,6,0.09999996
3685,exp,IORcontrol,0.39999996,13,0.3,0,7,1,6,0,7,0.09999996
3685,exp,IORcontrol,0.44999996,14,0.35,4,7,1,8,0,0,0.09999996
3685,exp,IORcontrol,0.49999996,15,0.4,2,7,1,6,0,0,0.09999996
3685,exp,IORcontrol,0.54999996,16,0.45,9,7,0,7,0,0,0.09999996
3685,exp,IORcontrol,0.59999996,17,0.5,2,7,0,0,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,18,0.55,8,7,0,8,1,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,0,8,1,3,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,2,0.55,7,8,1,7,1,1,0.09999996
3685,exp,IORcontrol,0.59999996,3,0.5,9,8,0,9,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,4,0.45,1,8,1,5,0,2,0.09999996
3685,exp,IORcontrol,0.59999996,5,0.5,9,8,0,1,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,6,0.55,9,8,0,8,0,0,0.09999996
3685,exp,IORcontrol,0.69999996,7,0.6,1,8,1,6,0,0,0.09999996
3685,exp,IORcontrol,0.74999996,8,0.65,7,8,0,7,1,3,0.09999996
3685,exp,IORcontrol,0.69999996,9,0.6,8,8,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.64999996,10,0.55,2,8,1,2,1,0,0.09999996
3685,exp,IORcontrol,0.59999996,11,0.5,0,8,0,0,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,12,0.45,8,8,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,13,0.4,9,8,0,1,0,4,0.09999996
3685,exp,IORcontrol,0.54999996,14,0.45,2,8,0,2,1,5,0.09999996
3685,exp,IORcontrol,0.49999996,15,0.4,3,8,1,6,0,6,0.09999996
3685,exp,IORcontrol,0.54999996,16,0.45,5,8,0,5,1,7,0.09999996
3685,exp,IORcontrol,0.49999996,17,0.4,1,8,0,6,0,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,4,9,1,4,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,2,0.45,7,9,1,7,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,3,0.4,7,9,1,5,0,1,0.09999996
3685,exp,IORcontrol,0.54999996,4,0.45,0,9,1,4,0,0,0.09999996
3685,exp,IORcontrol,0.59999996,5,0.5,7,9,0,8,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,6,0.55,7,9,0,9,0,0,0.09999996
3685,exp,IORcontrol,0.69999996,7,0.6,5,9,0,5,1,2,0.09999996
3685,exp,IORcontrol,0.64999996,8,0.55,9,9,1,9,1,0,0.09999996
3685,exp,IORcontrol,0.59999996,9,0.5,2,9,1,4,0,3,0.09999996
3685,exp,IORcontrol,0.64999996,10,0.55,9,9,1,9,1,4,0.09999996
3685,exp,IORcontrol,0.59999996,11,0.5,1,9,1,1,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,12,0.45,9,9,0,8,0,5,0.09999996
3685,exp,IORcontrol,0.59999996,13,0.5,4,9,0,4,1,6,0.09999996
3685,exp,IORcontrol,0.54999996,14,0.45,2,9,1,1,0,7,0.09999996
3685,exp,IORcontrol,0.59999996,15,0.5,3,9,0,5,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,16,0.55,0,9,1,4,0,0,0.09999996
3685,exp,IORcontrol,0.69999996,17,0.6,7,9,0,7,1,8,0.09999996
3685,exp,IORcontrol,0.59999996,1,0.5,5,99,0,7,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,2,0.55,2,99,0,2,1,1,0.09999996
3685,exp,IORcontrol,0.59999996,3,0.5,8,99,1,9,0,2,0.09999996
3685,exp,IORcontrol,0.64999996,4,0.55,6,99,1,8,0,0,0.09999996
3685,exp,IORcontrol,0.69999996,5,0.6,7,99,0,5,0,0,0.09999996
3685,exp,IORcontrol,0.74999996,6,0.65,8,99,1,9,0,0,0.09999996
3685,exp,IORcontrol,0.79999996,7,0.7,1,99,1,0,0,0,0.09999996
3685,exp,IORcontrol,0.84999996,8,0.75,2,99,0,2,1,3,0.09999996
3685,exp,IORcontrol,0.79999996,9,0.7,7,99,1,7,1,0,0.09999996
3685,exp,IORcontrol,0.74999996,10,0.65,7,99,1,7,1,0,0.09999996
3685,exp,IORcontrol,0.69999996,11,0.6,2,99,0,2,1,0,0.09999996
3685,exp,IORcontrol,0.64999996,12,0.55,8,99,0,8,1,0,0.09999996
3685,exp,IORcontrol,0.59999996,13,0.5,6,99,0,6,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,14,0.45,2,99,0,2,1,0,0.09999996
3685,exp,IORcontrol,0.49999996,15,0.4,1,99,1,2,0,4,0.09999996
3685,exp,IORcontrol,0.54999996,16,0.45,4,99,0,2,0,0,0.09999996
3685,exp,IORcontrol,0.59999996,17,0.5,3,99,0,5,0,0,0.09999996
3685,exp,IORcontrol,0.64999996,18,0.55,0,99,0,0,1,5,0.09999996
3685,exp,IORcontrol,0.59999996,19,0.5,0,99,1,0,1,0,0.09999996
3685,exp,IORcontrol,0.54999996,20,0.45,4,99,0,2,0,6,0.09999996
3748,exp,IORcontrol,0.600000002,1,0.5,4,0,1,4,1,0,0.100000002
3748,exp,IORcontrol,0.550000002,2,0.45,9,0,0,9,1,0,0.100000002
3748,exp,IORcontrol,0.500000002,3,0.4,9,0,1,9,1,0,0.100000002
3748,exp,IORcontrol,0.450000002,4,0.35,0,0,0,0,1,0,0.100000002
3748,exp,IORcontrol,0.400000002,5,0.3,3,0,1,3,1,0,0.100000002
3748,exp,IORcontrol,0.350000002,6,0.25,1,0,1,1,1,0,0.100000002
